0,0.162182,0.516,0.145455,0.0138889,0,0.0625,0.25,0,
1,1.62558e-07,1.88567e-06,0.145454,0.611111,0,0,0,0,
2,0.324376,0.306182,0.359998,0.211227,0,0,0,0.5625,
3,0.216,0.36,0.414194,0.335648,0,0,0.125,0.375,
4,0,2.04823e-06,0.145454,0.611111,0,0,0,0,
5,0.251624,0.233818,0.323998,0.40162,0,0,0,0.25,
6,0.288,0.252,0.324,0.257523,0,0.0625,0.1875,0.125,
7,0.252,0.162182,0.145455,0.308449,0,0.0625,0,0.1875,
8,0.288,0.117091,0.145455,0.396991,0.125,0,0,0,
9,0.143988,0.252364,0.145455,0.0138889,0,0.0625,0.0625,0.125,
10,5.4186e-08,1.99405e-06,0.145455,0.611111,0,0,0,0,
11,0.162182,0.243273,0.145455,0.0138889,0.125,0,0.125,0,
12,0.143988,0.252364,0.145455,0.0138889,0,0,0,0.25,
13,0.243273,0.243273,0.145455,0.0138889,0.1875,0.125,0,0,
14,5.4186e-08,1.99405e-06,0.145455,0.611111,0,0,0,0,
15,3.38663e-09,2.04823e-06,0.145455,0.542245,0,0,0,0,
16,0.234182,0.234182,0.145455,0.0138889,0.3125,0,0,0,
17,1.01599e-08,2.1566e-06,0.145455,0.58044,0,0,0,0,
18,0.389455,0.779637,0.145455,0.0138889,0,0.1875,0.3125,0,
19,0.252364,0.252364,0.145455,0.0138889,0.0625,0.125,0.125,0,
20,0.162182,0.516,0.145455,0.0138889,0,0.0625,0.25,0,
21,2.03198e-08,2.04823e-06,0.145455,0.611111,0,0,0,0,
22,0.324376,0.306182,0.359998,0.211227,0,0,0,0.5625,
23,0.216,0.36,0.414194,0.335648,0,0,0.125,0.375,
24,0,2.04823e-06,0.145455,0.611111,0,0,0,0,
25,0.251624,0.233818,0.323998,0.40162,0,0,0,0.25,
26,0.288,0.252,0.324,0.257523,0,0.0625,0.1875,0.125,
27,0.252,0.162182,0.145455,0.308449,0,0.0625,0,0.1875,
28,0.288,0.117091,0.145454,0.396991,0.125,0,0,0,
29,0.143988,0.252364,0.145455,0.0138889,0,0.0625,0.0625,0.125,
30,1.08372e-07,1.93986e-06,0.145455,0.611111,0,0,0,0,
31,0.162182,0.243273,0.145455,0.0138889,0.125,0,0.125,0,
32,0.143987,0.252364,0.145455,0.0138889,0,0,0,0.25,
33,0.243273,0.243273,0.145455,0.0138889,0.1875,0.125,0,0,
34,1.08372e-07,1.99405e-06,0.145455,0.611111,0,0,0,0,
35,1.01599e-08,2.04823e-06,0.145455,0.542245,0,0,0,0,
36,0.234182,0.234182,0.145454,0.0138889,0.3125,0,0,0,
37,1.35465e-08,2.04823e-06,0.145455,0.58044,0,0,0,0,
