0,0.479636,0.779636,0.145455,0.0138889,0,0.25,0.1875,0.0625,
1,0.378194,0.18,0.252,0.269676,0,0.3125,0,0.3125,
2,0.378195,0.18,0.252,0.269676,0,0.3125,0,0.3125,
3,0.378194,0.18,0.252,0.269676,0,0.3125,0,0.3125,
4,0.378195,0.18,0.252,0.269676,0,0.3125,0,0.3125,
5,0.378194,0.18,0.252,0.269676,0,0.3125,0,0.3125,
6,0.378195,0.18,0.252,0.269676,0,0.3125,0,0.3125,
7,0.378194,0.18,0.252,0.269676,0,0.3125,0,0.3125,
8,0.378195,0.18,0.252,0.269676,0,0.3125,0,0.3125,
9,0.378194,0.18,0.252,0.269676,0,0.3125,0,0.3125,
