0,0.18,0.533818,0.216,0.0844907,0,0.4375,0.125,0,
1,3.38663e-09,2.04823e-06,0.145455,0.611111,0,0,0,0,
2,0.18,0.533819,0.216,0.0844907,0,0.4375,0.125,0,
3,0.18,0.533818,0.216,0.0844907,0,0.4375,0.125,0,
4,0.18,0.533818,0.216,0.0844907,0,0.4375,0.125,0,
5,0.18,0.533818,0.216,0.0844907,0,0.4375,0.125,0,
6,0.18,0.533818,0.216,0.0844907,0,0.4375,0.125,0,
7,0.18,0.533818,0.216,0.0844907,0,0.4375,0.125,0,
8,0.18,0.533818,0.216,0.0844907,0,0.4375,0.125,0,
9,0.18,0.533818,0.216,0.0844907,0,0.4375,0.125,0,
