0,0.126182,0.569819,0.396,0.268519,0,0.3125,0.1875,0.0625,
1,0.252364,0.252364,0.145455,0.0138889,0,0.3125,0,0,
2,0.18,0.288,0.395998,0.258681,0,0,0.125,0.1875,
3,0.216,0.297092,0.396,0.350694,0.25,0,0,0,
4,0.252,0.324364,0.145455,0.127894,0,0.5,0,0.0625,
5,0.162182,0.180002,0.396,0.322917,0,0.5,0,0,
6,0.306182,0.324,0.287998,0.260417,0,0.5,0,0.125,
7,0.252376,0.306182,0.145454,0.110532,0,0,0,0.1875,
8,0.162182,0.288,0.396,0.407407,0.0625,0.4375,0,0,
9,0.324376,0.270182,0.145455,0.14294,0,0,0,0.25,
10,0.197818,0.341818,0.396,0.44213,0,0.5,0,0.0625,
11,0.252364,0.252364,0.145455,0.0138889,0,0.3125,0,0,
12,0.252364,0.252364,0.145455,0.0138889,0,0.25,0.0625,0,
13,0.134909,0.288,0.270194,0.20081,0.125,0,0,0.125,
14,0.252363,0.243273,0.145455,0.0138889,0.125,0.125,0,0.0625,
15,0.18,0.216,0.395998,0.225694,0.125,0,0.0625,0,
16,0.252364,0.252364,0.145455,0.0138889,0,0.3125,0,0,
17,0.288364,0.270182,0.145455,0.0717593,0.0625,0.4375,0,0,
18,0.36,0.242909,0.251998,0.219329,0.125,0.3125,0.0625,0,
19,0.479636,0.761455,0.145455,0.0138889,0,0.3125,0.25,0,
20,0.126182,0.569818,0.396,0.268519,0,0.3125,0.1875,0.0625,
21,0.252364,0.252364,0.145455,0.0138889,0,0.3125,0,0,
22,0.18,0.288,0.395998,0.258681,0,0,0.125,0.1875,
23,0.216,0.297092,0.396,0.350694,0.25,0,0,0,
24,0.252,0.324364,0.145455,0.127894,0,0.5,0,0.0625,
25,0.162182,0.180002,0.396,0.322917,0,0.5,0,0,
26,0.306182,0.324,0.287998,0.260417,0,0.5,0,0.125,
27,0.252376,0.306182,0.145454,0.110532,0,0,0,0.1875,
28,0.162182,0.288,0.396,0.407407,0.0625,0.4375,0,0,
29,0.324376,0.270182,0.145455,0.14294,0,0,0,0.25,
30,0.197818,0.341818,0.396,0.44213,0,0.5,0,0.0625,
31,0.252364,0.252364,0.145455,0.0138889,0,0.3125,0,0,
32,0.252364,0.252364,0.145455,0.0138889,0,0.25,0.0625,0,
33,0.134909,0.288,0.270194,0.20081,0.125,0,0,0.125,
34,0.252364,0.243273,0.145455,0.0138889,0.125,0.125,0,0.0625,
35,0.18,0.216,0.395998,0.225694,0.125,0,0.0625,0,
36,0.252364,0.252364,0.145455,0.0138889,0,0.3125,0,0,
37,0.288364,0.270182,0.145455,0.0717593,0.0625,0.4375,0,0,
38,0.36,0.242909,0.251998,0.219329,0.125,0.3125,0.0625,0,
39,0.479636,0.761455,0.145455,0.0138889,0,0.3125,0.25,0,
40,0.126182,0.569818,0.396,0.268519,0,0.3125,0.1875,0.0625,
41,0.252364,0.252364,0.145455,0.0138889,0,0.3125,0,0,
42,0.18,0.288,0.395998,0.258681,0,0,0.125,0.1875,
43,0.216,0.297092,0.396,0.350694,0.25,0,0,0,
44,0.252,0.324364,0.145455,0.127894,0,0.5,0,0.0625,
45,0.162182,0.180002,0.396,0.322917,0,0.5,0,0,
46,0.306182,0.324,0.287998,0.260417,0,0.5,0,0.125,
