0,0,2.04823e-06,0.145455,0.247685,0,0,0,0,
1,0.305818,0.305819,0.359998,0.431713,0,0.375,0,0,
2,2.11664e-10,2.04802e-06,0.145455,0.317708,0,0,0,0,
3,0.479636,0.516,0.145455,0.0138889,0,0.3125,0.125,0,
4,4.23328e-10,2.04776e-06,0.145454,0.311343,0,0,0,0,
5,0.234182,0.243273,0.145455,0.0138889,0.25,0,0,0.0625,
6,0.162182,0.323636,0.288,0.492477,0,0.5,0,0,
7,0.189091,0.569818,0.396,0.375,0.125,0.0625,0.0625,0.1875,
8,0.306182,0.252,0.395998,0.310764,0,0,0.3125,0,
9,0.342182,0.162182,0.145454,0.261574,0,0,0.0625,0.25,
10,0.243273,0.234182,0.145455,0.0138889,0.1875,0.125,0,0,
11,0.162182,0.252364,0.145455,0.0138889,0,0.125,0,0.125,
12,0.278897,0.342182,0.414194,0.292824,0.0625,0.0625,0,0.1875,
13,0.144,0.18,0.18,0.550926,0,0.3125,0,0.0625,
14,0.143987,0.252364,0.145455,0.0138889,0,0,0,0.25,
15,1.08372e-07,2.10242e-06,0.145455,0.440394,0,0,0,0,
16,0.243273,0.234182,0.145455,0.0138889,0.25,0.0625,0,0,
17,0.180376,0.144,0.18,0.323495,0,0,0,0.1875,
18,0.134897,0.243273,0.145455,0.0138889,0.1875,0,0,0.0625,
19,2.11664e-10,2.04813e-06,0.145455,0.385417,0,0,0,0,
20,0,2.04823e-06,0.145455,0.247685,0,0,0,0,
21,0.305818,0.305819,0.359998,0.431713,0,0.375,0,0,
22,5.29161e-11,2.04781e-06,0.145455,0.317708,0,0,0,0,
23,0.479636,0.516,0.145455,0.0138889,0,0.3125,0.125,0,
24,0,2.04696e-06,0.145454,0.311343,0,0,0,0,
25,0.234182,0.243273,0.145455,0.0138889,0.25,0,0,0.0625,
26,0.162182,0.323636,0.288,0.492477,0,0.5,0,0,
27,0.189091,0.569818,0.396,0.375,0.125,0.0625,0.0625,0.1875,
28,0.306182,0.252,0.395998,0.310764,0,0,0.3125,0,
29,0.342182,0.162182,0.145455,0.261574,0,0,0.0625,0.25,
30,0.243273,0.234182,0.145455,0.0138889,0.1875,0.125,0,0,
31,0.162182,0.252364,0.145455,0.0138889,0,0.125,0,0.125,
32,0.278897,0.342182,0.414194,0.292824,0.0625,0.0625,0,0.1875,
33,0.144,0.18,0.18,0.550926,0,0.3125,0,0.0625,
34,0.143987,0.252364,0.145455,0.0138889,0,0,0,0.25,
35,8.12791e-08,2.1566e-06,0.145454,0.440394,0,0,0,0,
36,0.243273,0.234182,0.145455,0.0138889,0.25,0.0625,0,0,
37,0.180376,0.144,0.18,0.323495,0,0,0,0.1875,
38,0.134897,0.243273,0.145454,0.0138889,0.1875,0,0,0.0625,
